time 	curr	srvc	payld	bdw	NoC	InPort	target_router
36424	0	29	4	4	2	L	512
36427	257	31	2	2	1	L	0
36428	256	31	2	2	1	L	0
36429	1	31	2	2	1	E	0
36430	0	31	2	2	1	E	0
36431	0	31	2	2	1	S	0
36429	0	29	4	4	2	L	2
36431	256	31	2	2	1	L	0
36431	256	29	4	4	2	W	513
36434	0	31	2	2	1	E	0
36434	0	29	2	2	2	L	256
36432	512	29	4	4	2	W	513
36434	513	29	4	4	2	N	513
36426	0	24	8	13	3	W	0
36437	256	29	4	4	2	W	512
36438	512	29	4	4	2	W	512
36437	0	29	4	6	2	L	258
36444	0	29	2	2	2	L	512
36443	1	29	4	4	2	N	2
36444	2	29	4	4	2	N	2
36449	256	29	2	2	2	W	256
36447	0	29	4	6	2	L	1
36442	0	24	8	13	3	W	0
36454	0	29	2	2	2	L	512
36454	514	31	2	2	1	L	0
36453	256	29	4	4	2	W	258
36456	258	31	2	2	1	E	0
36455	257	29	4	4	2	N	258
36457	2	31	2	2	1	E	0
36458	513	31	2	2	1	L	0
36456	258	29	4	4	2	N	258
36459	256	29	2	2	2	W	512
36459	512	31	2	2	1	L	0
36459	1	31	2	2	1	S	0
36460	0	31	2	2	1	S	0
36460	512	29	2	2	2	W	512
36460	257	31	2	2	1	E	0
36457	0	29	4	6	2	L	0
36461	256	31	2	2	1	E	0
36461	1	31	2	2	1	E	0
36462	0	31	2	2	1	E	0
36462	512	31	2	2	1	L	0
36463	0	31	2	2	1	S	0
36465	256	31	2	2	1	E	0
36463	1	29	4	4	2	N	1
36466	0	31	2	2	1	E	0
36464	0	29	4	4	2	L	256
36468	2	31	2	2	1	L	0
36469	256	29	2	2	2	W	512
36470	512	29	2	2	2	W	512
36470	1	31	2	2	1	S	0
36471	0	31	2	2	1	S	0
36469	0	29	2	4	2	L	0
36474	0	29	4	4	2	L	257
36480	258	31	2	2	1	L	0
36479	0	19	2	4	2	L	8192
36479	256	29	4	4	2	W	256
36482	2	31	2	2	1	E	0
36484	1	31	2	2	1	L	0
36484	1	31	2	2	1	S	0
36485	0	31	2	2	1	S	0
36484	0	29	4	4	2	L	514
36488	0	31	2	2	1	L	0
36488	0	31	2	2	1	S	0
36489	256	29	4	4	2	W	257
36489	0	29	4	6	2	L	512
36491	257	29	4	4	2	N	257
36496	256	31	2	2	1	L	0
36498	0	31	2	2	1	E	0
36496	0	29	4	4	2	L	513
36499	256	29	4	4	2	W	514
36500	512	29	4	4	2	W	514
36502	513	29	4	4	2	N	514
36503	514	29	4	4	2	N	514
36506	0	2	2	2	1	L	0
36505	256	29	4	4	2	W	512
36506	512	29	4	4	2	W	512
36512	257	31	2	2	1	L	0
36511	256	29	4	4	2	W	513
36512	512	29	4	4	2	W	513
36514	1	31	2	2	1	E	0
36516	0	31	2	2	1	S	0
36514	513	29	4	4	2	N	513
36508	0	24	8	13	3	W	0
36523	512	31	2	2	1	L	0
36525	256	31	2	2	1	E	0
36527	514	31	2	2	1	L	0
36529	258	31	2	2	1	E	0
36530	0	29	2	2	2	L	256
36530	2	31	2	2	1	E	0
36532	256	29	2	2	2	W	256
36532	1	31	2	2	1	S	0
36534	0	19	2	2	2	L	8192
36535	513	31	2	2	1	L	0
36533	0	31	2	6	1	S	0
36537	257	31	2	2	1	E	0
36538	1	31	2	2	1	E	0
36537	0	29	4	4	2	L	2
36526	0	31	2	16	1	E	0
36540	1	29	4	4	2	N	2
36541	2	29	4	4	2	N	2
36542	0	29	4	4	2	L	258
36540	0	31	2	8	1	S	0
36546	256	29	4	4	2	W	258
36547	0	29	4	4	2	L	1
36548	257	29	4	4	2	N	258
36549	258	29	4	4	2	N	258
36552	0	19	2	2	2	L	8192
36552	1	29	4	4	2	N	1
36555	256	2	2	2	1	L	0
36557	0	2	2	2	1	E	0
36555	0	29	4	4	2	L	257
36549	0	24	8	13	3	W	0
36562	2	31	2	2	1	L	0
36562	256	29	4	4	2	W	257
36564	1	31	2	2	1	S	0
36564	257	29	4	4	2	N	257
36570	258	31	2	2	1	L	0
36571	0	29	2	2	2	L	512
36572	2	31	2	2	1	E	0
36573	256	29	2	2	2	W	512
36574	512	29	2	2	2	W	512
36575	1	31	2	2	1	L	0
36578	1	2	2	2	1	L	0
36581	1	2	2	2	1	L	0
36571	0	24	8	13	3	W	0
36587	257	31	2	2	1	L	0
36589	1	31	2	2	1	E	0
36590	257	2	2	2	1	L	0
36593	257	2	2	2	1	L	0
36593	0	29	4	4	2	L	0
36597	512	2	2	2	1	L	0
36565	0	31	2	35	1	S	0
36599	256	2	2	2	1	E	0
36574	1	31	2	27	1	S	0
36598	0	29	4	4	2	L	256
36600	0	2	2	3	1	E	0
36603	0	29	2	2	2	L	0
36601	256	29	4	4	2	W	256
36601	0	31	2	5	1	S	0
36606	0	29	4	4	2	L	514
36607	0	31	2	5	1	S	0
36593	1	2	2	20	1	E	0
36613	0	31	2	2	1	L	0
36613	0	31	2	2	1	S	0
36611	0	29	4	4	2	L	512
36611	256	29	4	4	2	W	514
36612	512	29	4	4	2	W	514
36614	513	29	4	4	2	N	514
36615	514	29	4	4	2	N	514
36616	0	29	4	4	2	L	513
36619	0	2	2	2	1	L	0
36616	0	2	2	5	1	S	0
36617	256	29	4	4	2	W	512
36618	512	29	4	4	2	W	512
36621	0	29	2	2	2	L	256
36621	256	31	2	2	1	L	0
36622	0	2	2	2	1	L	0
36623	0	31	2	2	1	E	0
36623	256	29	4	4	2	W	513
36622	0	2	2	6	1	S	0
36624	0	29	4	4	2	L	2
36624	512	29	4	4	2	W	513
36627	256	2	2	2	1	L	0
36615	1	2	2	14	1	E	0
36626	513	29	4	4	2	N	513
36629	0	2	2	2	1	E	0
36629	0	29	2	2	2	L	512
36629	256	29	2	2	2	W	256
36632	0	29	4	4	2	L	1
36629	0	2	2	8	1	S	0
36633	1	29	4	4	2	N	2
36634	2	29	4	4	2	N	2
36636	514	31	2	2	1	L	0
36638	512	31	2	2	1	L	0
36638	258	31	2	2	1	E	0
36637	0	29	4	4	2	L	257
36639	256	29	2	2	2	W	512
36639	2	31	2	2	1	E	0
36640	256	31	2	2	1	E	0
36640	512	29	2	2	2	W	512
36641	0	31	2	2	1	E	0
36641	1	31	2	2	1	S	0
36642	0	19	2	2	2	L	8192
36644	512	2	2	2	1	L	0
36645	256	2	2	2	1	L	0
36643	1	29	4	4	2	N	1
36646	256	2	2	2	1	E	0
36645	0	29	4	4	2	L	258
36649	513	31	2	2	1	L	0
36650	0	19	2	2	2	L	8192
36649	256	29	4	4	2	W	257
36651	257	31	2	2	1	E	0
36652	513	2	2	2	1	L	0
36653	0	19	2	2	2	L	8192
36651	257	29	4	4	2	N	257
36655	257	2	2	2	1	E	0
36655	513	2	2	2	1	L	0
36656	512	2	2	2	1	L	0
36657	2	31	2	2	1	L	0
36660	2	2	2	2	1	L	0
36659	256	29	4	4	2	W	258
36661	257	29	4	4	2	N	258
36663	2	2	2	2	1	L	0
36664	1	31	2	2	1	L	0
36662	258	29	4	4	2	N	258
36672	257	31	2	2	1	L	0
36668	0	24	8	13	3	W	0
36685	258	31	2	2	1	L	0
36687	2	31	2	2	1	E	0
36688	258	2	2	2	1	L	0
36691	258	2	2	2	1	L	0
36690	0	29	4	4	2	L	0
36638	0	2	2	59	1	S	0
36684	0	24	8	13	3	W	0
36652	1	31	2	46	1	E	0
36704	0	29	4	4	2	L	256
36706	256	29	4	4	2	W	256
36709	0	29	2	2	2	L	0
36647	0	2	2	65	1	E	0
36700	0	24	8	13	3	W	0
36714	0	31	2	2	1	L	0
36720	0	29	2	2	2	L	0
36723	0	29	2	2	2	L	1
36698	0	31	2	30	1	S	0
36726	0	17	2	2	2	L	0
36726	1	29	2	2	2	N	1
36659	1	31	2	70	1	S	0
36713	0	2	2	18	1	E	0
36729	0	19	2	2	2	L	8192
36730	256	31	2	2	1	L	0
36658	256	2	2	74	1	E	0
36732	0	2	2	2	1	L	0
36737	0	22	2	2	3	L	0
36740	0	22	2	2	3	L	0
36743	0	22	2	2	3	L	0
36746	0	22	2	2	3	L	0
36747	0	2	2	2	1	L	0
36748	1	2	2	2	1	L	0
36747	0	24	8	14	3	W	0
36771	0	29	2	2	2	L	256
36773	256	29	2	2	2	W	256
36774	0	19	2	2	2	L	8192
36777	0	20	10	10	2	L	8192
36795	256	2	2	2	1	L	0
36790	0	24	8	13	3	W	0
36812	0	29	2	2	2	L	257
36814	256	29	2	2	2	W	257
36816	0	29	2	2	2	L	1
36816	257	29	2	2	2	N	257
36818	1	29	2	2	2	N	1
36729	0	31	2	92	1	S	0
36819	0	29	4	4	2	L	512
36732	0	31	2	92	1	E	0
36824	0	29	2	2	2	L	257
36822	256	29	4	4	2	W	512
36823	512	29	4	4	2	W	512
36827	0	29	2	2	2	L	256
36822	0	31	2	8	1	S	0
36828	256	29	2	2	2	W	257
36699	1	31	2	132	1	E	0
36830	0	19	2	2	2	L	8192
36830	257	29	2	2	2	N	257
36825	0	2	2	8	1	E	0
36832	256	29	2	2	2	W	256
36691	2	2	2	144	1	E	0
36833	0	29	4	4	2	L	514
36831	0	31	2	8	1	S	0
36838	0	19	2	2	2	L	8192
36730	1	31	2	110	1	S	0
36838	257	2	2	2	1	L	0
36834	0	2	2	8	1	E	0
36841	0	29	2	2	2	L	0
36840	256	29	4	4	2	W	514
36841	512	29	4	4	2	W	514
36843	513	29	4	4	2	N	514
36844	0	29	4	4	2	L	1
36846	1	2	2	2	1	L	0
36844	514	29	4	4	2	N	514
36847	512	31	2	2	1	L	0
36849	256	31	2	2	1	E	0
36854	256	2	2	2	1	L	0
36854	1	29	4	4	2	N	1
36858	257	2	2	2	1	L	0
36864	0	2	2	2	1	L	0
36867	514	31	2	2	1	L	0
36869	258	31	2	2	1	E	0
36870	514	2	2	2	1	L	0
36871	0	29	4	4	2	L	0
36873	514	2	2	2	1	L	0
36875	1	31	2	2	1	L	0
36840	0	2	2	38	1	S	0
36878	1	31	2	2	1	L	0
36700	257	2	2	183	1	E	0
36885	0	29	4	4	2	L	256
36887	256	29	4	4	2	W	256
36890	0	29	2	2	2	L	512
36850	0	31	2	43	1	E	0
36893	0	29	2	2	2	L	0
36893	256	29	2	2	2	W	512
36894	512	29	2	2	2	W	512
36879	0	31	2	20	1	S	0
36896	0	29	4	4	2	L	513
36832	1	2	2	68	1	E	0
36899	0	31	2	2	1	L	0
36894	0	2	2	8	1	E	0
36901	0	29	2	2	2	L	512
36901	256	29	4	4	2	W	513
36902	512	29	4	4	2	W	513
36900	0	31	2	8	1	S	0
36904	0	29	4	4	2	L	2
36904	513	29	4	4	2	N	513
36907	256	29	2	2	2	W	512
36841	1	2	2	68	1	S	0
36908	512	29	2	2	2	W	512
36909	0	29	2	2	2	L	256
36911	0	2	2	2	1	L	0
36909	0	2	2	5	1	S	0
36912	0	29	2	2	2	L	0
36911	1	29	4	4	2	N	2
36912	2	29	4	4	2	N	2
36915	0	29	2	2	2	L	1
36915	256	31	2	2	1	L	0
36916	512	2	2	2	1	L	0
36917	0	31	2	2	1	E	0
36917	256	29	2	2	2	W	256
36915	0	2	2	5	1	S	0
36918	256	2	2	2	1	E	0
36901	1	2	2	20	1	E	0
36918	0	29	4	4	2	L	512
36920	0	2	2	3	1	E	0
36842	2	2	2	83	1	E	0
36921	0	2	2	5	1	S	0
36923	0	29	4	4	2	L	0
36910	1	2	2	17	1	S	0
36925	1	29	2	2	2	N	1
36925	513	31	2	2	1	L	0
36927	0	31	2	5	1	S	0
36928	0	29	4	4	2	L	257
36930	512	2	2	2	1	L	0
36929	256	29	4	4	2	W	512
36932	256	2	2	2	1	E	0
36930	512	29	4	4	2	W	512
36933	0	2	2	2	1	S	0
36933	0	2	2	2	1	E	0
36933	0	29	2	2	2	L	256
36933	256	2	2	2	1	L	0
36933	2	31	2	2	1	L	0
36922	1	2	2	14	1	E	0
36935	0	2	2	2	1	L	0
36927	257	31	2	10	1	E	0
36936	0	2	2	2	1	E	0
36936	0	29	4	4	2	L	258
36941	0	29	2	4	2	L	0
36941	256	29	4	4	2	W	257
36943	257	29	4	4	2	N	257
36946	0	29	2	2	2	L	1
36947	256	29	2	2	2	W	256
36949	0	29	4	6	2	L	256
36951	256	29	4	4	2	W	258
36953	257	29	4	4	2	N	258
36956	0	17	2	2	2	L	256
36954	258	29	4	4	2	N	258
36958	512	31	2	2	1	L	0
36959	0	29	2	2	2	L	512
36960	256	31	2	2	1	E	0
36961	1	29	2	2	2	N	1
36963	256	2	2	2	1	L	0
36964	257	31	2	2	1	L	0
36965	256	29	4	4	2	W	256
36967	257	31	2	2	1	L	0
36971	256	17	2	2	2	W	256
36975	256	29	2	2	2	W	512
36975	258	31	2	2	1	L	0
36976	512	29	2	2	2	W	512
36977	0	2	2	2	1	L	0
36980	0	31	2	2	1	L	0
36982	256	22	2	2	3	L	0
36984	0	22	2	2	3	E	0
36985	256	22	2	2	3	L	0
36988	0	22	2	2	3	E	0
36988	256	22	2	2	3	L	0
36991	256	22	2	2	3	L	0
36992	0	22	2	2	3	E	0
36992	512	2	2	2	1	L	0
36996	0	22	2	2	3	E	0
37008	0	19	2	2	2	L	8192
37011	0	20	10	10	2	L	8192
37045	0	29	2	2	2	L	513
37047	256	29	2	2	2	W	513
37048	512	29	2	2	2	W	513
36936	0	2	2	115	1	S	0
37049	0	17	2	2	2	L	512
36928	1	2	2	124	1	S	0
37050	513	29	2	2	2	N	513
37051	256	17	2	2	2	W	512
36961	0	31	2	93	1	E	0
37052	512	17	2	2	2	W	512
36994	256	2	2	61	1	E	0
37052	0	29	4	4	2	L	1
36873	258	2	2	184	1	E	0
37057	0	29	2	2	2	L	512
37055	1	29	4	4	2	N	1
37052	0	31	2	8	1	S	0
37060	0	19	2	2	2	L	8192
37061	256	29	2	2	2	W	512
37061	512	22	2	2	3	L	0
37062	512	29	2	2	2	W	512
37063	256	22	2	2	3	E	0
37064	0	22	2	2	3	E	0
37064	512	22	2	2	3	L	0
37067	256	22	2	2	3	E	0
37067	512	22	2	2	3	L	0
37068	0	22	2	2	3	E	0
37070	512	22	2	2	3	L	0
37071	256	22	2	2	3	E	0
37072	0	22	2	2	3	E	0
37072	1	31	2	2	1	L	0
37072	513	2	2	2	1	L	0
37075	256	22	2	2	3	E	0
37076	0	22	2	2	3	E	0
37078	512	2	2	2	1	L	0
37099	0	19	2	2	2	L	8192
37102	0	20	10	10	2	L	8192
37113	0	29	2	2	2	L	0
37136	0	29	2	2	2	L	2
37138	1	29	2	2	2	N	2
37139	2	29	2	2	2	N	2
37055	0	2	2	87	1	E	0
37140	0	29	2	2	2	L	257
37141	0	2	2	2	1	L	0
37142	256	29	2	2	2	W	257
37143	0	29	2	2	2	L	256
37144	257	29	2	2	2	N	257
37061	0	2	2	87	1	S	0
37146	0	29	2	2	2	L	0
37146	256	29	2	2	2	W	256
36937	1	2	2	212	1	E	0
37143	0	2	2	8	1	E	0
37149	0	17	2	2	2	L	1
37080	256	2	2	72	1	E	0
36929	2	31	2	224	1	E	0
37152	0	29	4	4	2	L	512
37154	1	17	2	2	2	N	1
37149	0	2	2	8	1	S	0
37053	1	2	2	105	1	S	0
37157	0	19	2	2	2	L	8192
37152	0	2	2	8	1	E	0
37160	0	19	2	2	2	L	8192
37158	256	29	4	4	2	W	512
37158	0	31	2	5	1	S	0
37159	512	29	4	4	2	W	512
37161	2	2	2	2	1	L	0
37162	256	2	2	2	1	L	0
37163	0	19	2	2	2	L	8192
37163	1	22	2	2	3	L	0
37164	0	2	2	2	1	L	0
37165	0	22	2	2	3	S	0
37166	1	22	2	2	3	L	0
37074	257	2	2	94	1	E	0
37169	0	22	2	2	3	S	0
37169	1	22	2	2	3	L	0
37172	1	22	2	2	3	L	0
37173	0	22	2	2	3	S	0
37177	0	22	2	2	3	S	0
37199	0	19	2	2	2	L	8192
37202	0	20	10	14	2	L	8192
37217	0	29	2	2	2	L	0
37220	0	29	2	2	2	L	1
37225	1	29	2	2	2	N	1
37233	0	29	2	2	2	L	256
37235	256	29	2	2	2	W	256
37164	0	2	2	75	1	E	0
37241	0	31	2	2	1	L	0
37247	0	29	2	2	2	L	0
37248	1	2	2	2	1	L	0
37250	0	29	2	2	2	L	258
37251	256	2	2	2	1	L	0
37253	0	29	2	2	2	L	513
37253	256	29	2	2	2	W	258
37255	257	29	2	2	2	N	258
37164	0	2	2	94	1	S	0
37256	0	29	2	2	2	L	512
37256	258	29	2	2	2	N	258
37257	256	29	2	2	2	W	513
37150	1	31	2	109	1	E	0
37258	512	29	2	2	2	W	513
37253	0	2	2	8	1	E	0
37259	0	29	2	2	2	L	2
37260	256	31	2	2	1	L	0
37260	513	29	2	2	2	N	513
37261	256	29	2	2	2	W	512
37262	0	19	2	2	2	L	8192
37262	512	29	2	2	2	W	512
37265	1	29	2	2	2	N	2
37266	2	29	2	2	2	N	2
37275	0	2	2	2	1	L	0
37278	512	2	2	2	1	L	0
37278	258	2	2	2	1	L	0
37280	256	2	2	2	1	E	0
37288	513	2	2	2	1	L	0
37294	2	2	2	2	1	L	0
37304	0	29	2	2	2	L	512
37306	256	29	2	2	2	W	512
37307	512	29	2	2	2	W	512
37259	0	2	2	51	1	S	0
37308	0	29	2	2	2	L	0
37159	1	31	2	152	1	S	0
37263	0	31	2	50	1	E	0
37311	0	29	4	4	2	L	1
37316	0	29	2	2	2	L	256
37314	1	29	4	4	2	N	1
37311	0	2	2	8	1	S	0
37319	0	19	2	2	2	L	8192
37314	0	2	2	8	1	E	0
37320	256	29	2	2	2	W	256
37322	0	29	2	2	2	L	257
37320	0	31	2	5	1	S	0
37323	512	2	2	2	1	L	0
37324	0	2	2	2	1	L	0
37260	1	31	2	66	1	E	0
37325	0	29	2	2	2	L	256
37325	256	2	2	2	1	E	0
37326	0	2	2	2	1	E	0
37328	0	19	2	2	2	L	8192
37328	256	29	2	2	2	W	257
37160	2	31	2	170	1	E	0
37330	257	29	2	2	2	N	257
37331	0	29	2	2	2	L	258
37326	0	31	2	8	1	S	0
37332	256	29	2	2	2	W	256
37332	512	31	2	2	1	L	0
37312	1	31	2	23	1	S	0
37334	0	16	2	2	2	L	0
37334	256	31	2	2	1	E	0
37334	1	31	2	2	1	L	0
37335	0	31	2	2	1	E	0
37337	0	29	2	2	2	L	1
37290	257	2	2	49	1	E	0
37335	0	31	2	5	1	S	0
37327	1	2	2	14	1	E	0
37340	0	29	2	2	2	L	512
37340	256	29	2	2	2	W	258
37340	1	2	2	2	1	L	0
37342	257	29	2	2	2	N	258
37343	256	2	2	2	1	L	0
37343	258	29	2	2	2	N	258
37348	1	29	2	2	2	N	1
37352	256	29	2	2	2	W	512
37353	512	29	2	2	2	W	512
37354	256	2	2	2	1	L	0
37359	0	29	4	4	2	L	0
37364	1	2	2	2	1	L	0
37371	258	2	2	2	1	L	0
37375	0	29	2	2	2	L	0
37375	512	2	2	2	1	L	0
37377	256	2	2	2	1	E	0
37378	0	29	2	2	2	L	256
37345	0	2	2	36	1	E	0
37380	0	31	2	2	1	L	0
37381	0	29	2	2	2	L	0
37381	256	29	2	2	2	W	256
37341	0	31	2	43	1	S	0
37383	0	31	2	2	1	L	0
37336	1	2	2	49	1	S	0
37382	0	2	2	5	1	E	0
37384	0	29	4	4	2	L	513
37155	258	2	2	235	1	E	0
37389	0	29	2	2	2	L	512
37385	0	31	2	8	1	S	0
37389	256	29	4	4	2	W	513
37390	512	29	4	4	2	W	513
37388	0	2	2	8	1	E	0
37392	0	29	4	4	2	L	2
37392	513	29	4	4	2	N	513
37395	256	29	2	2	2	W	512
37396	512	29	2	2	2	W	512
37397	0	29	2	2	2	L	512
37394	0	2	2	8	1	S	0
37342	1	31	2	61	1	E	0
37399	1	29	4	4	2	N	2
37400	0	29	4	4	2	L	257
37400	2	29	4	4	2	N	2
37403	256	31	2	2	1	L	0
37405	0	31	2	2	1	E	0
37405	0	29	2	2	2	L	256
37405	256	29	2	2	2	W	512
37337	2	2	2	70	1	E	0
37403	0	2	2	5	1	S	0
37406	512	29	2	2	2	W	512
37386	1	31	2	23	1	S	0
37408	0	29	4	4	2	L	0
37409	256	29	4	4	2	W	257
37409	0	2	2	5	1	S	0
37411	257	29	4	4	2	N	257
37413	513	31	2	2	1	L	0
37415	0	31	2	2	1	S	0
37413	0	29	4	4	2	L	514
37415	256	29	2	2	2	W	256
37404	1	2	2	14	1	E	0
37416	513	31	2	2	1	L	0
37415	257	31	2	4	1	E	0
37418	0	31	2	2	1	S	0
37418	0	29	2	2	2	L	512
37418	512	2	2	2	1	L	0
37410	1	2	2	11	1	S	0
37420	256	2	2	2	1	E	0
37421	0	2	2	2	1	S	0
37421	0	2	2	2	1	E	0
37421	0	19	2	2	2	L	8192
37421	2	31	2	2	1	L	0
37424	2	31	2	2	1	L	0
37424	0	29	4	4	2	L	1
37421	257	31	2	7	1	E	0
37424	0	2	2	5	1	S	0
37425	256	29	4	4	2	W	514
37428	512	31	2	2	1	L	0
37426	512	29	4	4	2	W	514
37419	1	31	2	11	1	E	0
37428	257	31	2	2	1	L	0
37429	0	29	2	2	2	L	256
37430	0	2	2	2	1	S	0
37430	256	31	2	2	1	E	0
37428	513	29	4	4	2	N	514
37431	0	31	2	2	1	E	0
37431	256	29	2	2	2	W	512
37422	1	2	2	11	1	S	0
37429	514	29	4	4	2	N	514
37432	512	29	2	2	2	W	512
37411	2	2	2	23	1	E	0
37433	0	31	2	2	1	S	0
37432	0	29	2	4	2	L	513
37431	1	31	2	5	1	E	0
37437	0	29	4	6	2	L	256
37439	1	29	4	4	2	N	1
37444	0	29	2	2	2	L	2
37445	256	29	2	2	2	W	256
37447	0	19	2	2	2	L	8192
37449	256	2	2	2	1	L	0
37449	256	29	2	2	2	W	513
37450	512	29	2	2	2	W	513
37450	514	31	2	2	1	L	0
37451	0	2	2	2	1	E	0
37450	0	17	2	4	2	L	0
37452	513	29	2	2	2	N	513
37453	256	29	4	4	2	W	256
37455	0	29	4	4	2	L	258
37459	1	29	2	2	2	N	2
37460	2	29	2	2	2	N	2
37460	0	29	2	4	2	L	512
37463	1	31	2	2	1	L	0
37466	512	2	2	2	1	L	0
37467	256	2	2	2	1	L	0
37468	256	2	2	2	1	E	0
37470	0	29	2	2	2	L	0
37471	256	29	4	4	2	W	258
37474	256	31	2	2	1	L	0
37473	257	29	4	4	2	N	258
37474	258	29	4	4	2	N	258
37477	256	31	2	2	1	L	0
37477	256	29	2	2	2	W	512
37478	512	29	2	2	2	W	512
37495	258	31	2	2	1	L	0
37498	258	31	2	2	1	L	0
37500	0	29	2	2	2	L	1
37500	512	2	2	2	1	L	0
37502	0	2	2	2	1	L	0
37502	1	29	2	2	2	N	1
37436	0	2	2	70	1	S	0
37504	0	29	2	2	2	L	1
37505	0	31	2	2	1	L	0
37434	1	31	2	73	1	S	0
37506	1	29	2	2	2	N	1
37469	0	2	2	40	1	E	0
37507	0	29	2	2	2	L	513
37510	0	29	2	2	2	L	2
37510	256	29	2	2	2	W	513
37452	258	31	2	60	1	E	0
37511	512	29	2	2	2	W	513
37513	0	19	2	2	2	L	8192
37513	513	29	2	2	2	N	513
37514	1	29	2	2	2	N	2
37507	0	31	2	10	1	S	0
37515	2	29	2	2	2	N	2
37510	0	2	2	10	1	E	0
37502	256	2	2	19	1	E	0
37518	0	31	2	8	1	S	0
37516	0	20	10	10	2	L	8192
37525	1	2	2	2	1	L	0
37437	1	31	2	90	1	E	0
37521	0	31	2	8	1	E	0
37527	0	29	4	4	2	L	512
37435	2	2	2	96	1	E	0
37532	0	29	4	4	2	L	513
37534	1	2	2	2	1	L	0
37537	0	19	2	2	2	L	8192
37540	0	19	2	2	2	L	8192
37538	256	29	4	4	2	W	512
37539	512	29	4	4	2	W	512
37543	0	17	2	2	2	L	257
37544	256	29	4	4	2	W	513
37545	512	29	4	4	2	W	513
37547	513	29	4	4	2	N	513
37553	0	29	2	2	2	L	257
37558	256	17	2	2	2	W	257
37560	512	31	2	2	1	L	0
37560	257	17	2	2	2	N	257
37562	256	29	2	2	2	W	257
37563	512	31	2	2	1	L	0
37564	257	29	2	2	2	N	257
37564	513	31	2	2	1	L	0
37566	257	31	2	2	1	E	0
37569	257	22	2	2	3	L	0
37571	1	22	2	2	3	E	0
37572	257	22	2	2	3	L	0
37573	0	22	2	2	3	S	0
37575	1	22	2	2	3	E	0
37575	257	22	2	2	3	L	0
37578	257	22	2	2	3	L	0
37577	0	22	2	4	3	S	0
37579	1	22	2	3	3	E	0
37586	0	29	2	2	2	L	256
37588	256	29	2	2	2	W	256
37527	0	31	2	65	1	S	0
37508	1	2	2	85	1	S	0
37593	257	2	2	2	1	L	0
37583	0	22	2	14	3	S	0
37584	1	22	2	14	3	E	0
37599	0	29	2	2	2	L	256
37599	0	22	2	2	3	S	0
37601	256	29	2	2	2	W	256
37602	0	29	2	2	2	L	0
37530	0	2	2	77	1	E	0
37605	0	19	2	2	2	L	8192
37562	256	31	2	46	1	E	0
37593	0	2	2	17	1	S	0
37608	0	29	4	4	2	L	1
37613	0	19	2	2	2	L	8192
37608	0	31	2	9	1	E	0
37613	1	29	4	4	2	N	1
37611	0	31	2	9	1	S	0
37567	1	31	2	54	1	E	0
37618	0	31	2	5	1	E	0
37610	256	31	2	14	1	E	0
37621	0	2	2	5	1	S	0
37616	0	20	10	10	2	L	8192
37594	1	31	2	33	1	S	0
37627	0	19	2	2	2	L	8192
37630	0	29	4	4	2	L	257
37635	0	29	4	4	2	L	256
37641	1	31	2	2	1	L	0
37640	0	29	4	6	2	L	2
37644	256	29	4	4	2	W	257
37646	257	29	4	4	2	N	257
37647	0	29	4	4	2	L	0
37650	256	29	4	4	2	W	256
37656	1	29	4	4	2	N	2
37657	2	29	4	4	2	N	2
37660	0	29	2	2	2	L	514
37666	257	31	2	2	1	L	0
37668	256	29	2	2	2	W	514
37669	512	29	2	2	2	W	514
37671	513	29	2	2	2	N	514
37672	257	2	2	2	1	L	0
37672	514	29	2	2	2	N	514
37674	2	31	2	2	1	L	0
37680	0	29	2	2	2	L	512
37682	256	29	2	2	2	W	512
37683	512	29	2	2	2	W	512
37624	0	31	2	62	1	E	0
37684	0	29	2	2	2	L	512
37686	256	29	2	2	2	W	512
37627	0	2	2	62	1	S	0
37687	0	29	2	2	2	L	1
37687	512	29	2	2	2	W	512
37690	0	19	2	2	2	L	8192
37690	1	29	2	2	2	N	1
37690	0	31	2	5	1	S	0
37693	0	17	2	2	2	L	256
37622	1	2	2	74	1	E	0
37694	514	2	2	2	1	L	0
37696	0	31	2	2	1	S	0
37628	1	2	2	71	1	S	0
37696	0	29	4	4	2	L	512
37698	256	17	2	2	2	W	256
37595	2	2	2	105	1	E	0
37699	0	31	2	2	1	S	0
37701	0	29	2	2	2	L	258
37702	256	29	4	4	2	W	512
37703	512	29	4	4	2	W	512
37706	1	2	2	2	1	L	0
37707	256	22	2	2	3	L	0
37708	256	29	2	2	2	W	258
37709	0	22	2	2	3	E	0
37710	256	22	2	2	3	L	0
37710	257	29	2	2	2	N	258
37711	258	29	2	2	2	N	258
37713	256	22	2	2	3	L	0
37716	256	22	2	2	3	L	0
37713	0	22	2	12	3	E	0
37727	0	22	2	2	3	E	0
37730	0	29	2	2	2	L	256
37731	0	22	2	2	3	E	0
37732	256	29	2	2	2	W	256
37702	0	2	2	34	1	S	0
37734	0	19	2	2	2	L	8192
37698	1	31	2	39	1	E	0
37737	0	2	2	2	1	S	0
37737	0	29	2	2	2	L	1
37700	1	31	2	40	1	S	0
37740	0	2	2	2	1	S	0
37740	1	29	2	2	2	N	1
37740	0	29	4	4	2	L	513
37696	258	2	2	49	1	E	0
37745	0	19	2	2	2	L	8192
37744	256	29	4	4	2	W	513
37745	512	29	4	4	2	W	513
37747	513	29	4	4	2	N	513
37755	256	2	2	2	1	L	0
