time 	curr	srvc	payld	bdw	NoC	InPort	target_router
8679	256	31	2	2	1	L	0
8680	1	31	2	2	1	E	0
8681	0	31	2	2	1	E	0
8682	0	31	2	2	1	S	0
8680	0	29	4	4	2	L	2
8682	256	31	2	2	1	L	0
8682	256	29	4	4	2	W	513
8685	0	31	2	2	1	E	0
8685	0	29	2	2	2	L	256
8683	512	29	4	4	2	W	513
8685	513	29	4	4	2	N	513
8677	0	24	8	13	3	W	0
8688	256	29	4	4	2	W	512
8689	512	29	4	4	2	W	512
8688	0	29	4	6	2	L	258
8695	0	29	2	2	2	L	512
8694	1	29	4	4	2	N	2
8695	2	29	4	4	2	N	2
8700	256	29	2	2	2	W	256
8698	0	29	4	6	2	L	1
8693	0	24	8	13	3	W	0
8705	0	29	2	2	2	L	512
8705	514	31	2	2	1	L	0
8704	256	29	4	4	2	W	258
8707	258	31	2	2	1	E	0
8706	257	29	4	4	2	N	258
8708	2	31	2	2	1	E	0
8709	513	31	2	2	1	L	0
8707	258	29	4	4	2	N	258
8710	256	29	2	2	2	W	512
8710	512	31	2	2	1	L	0
8710	1	31	2	2	1	S	0
8711	0	31	2	2	1	S	0
8711	512	29	2	2	2	W	512
8711	257	31	2	2	1	E	0
8708	0	29	4	6	2	L	0
8712	256	31	2	2	1	E	0
8712	1	31	2	2	1	E	0
8713	0	31	2	2	1	E	0
8713	512	31	2	2	1	L	0
8714	0	31	2	2	1	S	0
8716	256	31	2	2	1	E	0
8714	1	29	4	4	2	N	1
8717	0	31	2	2	1	E	0
8715	0	29	4	4	2	L	256
8719	2	31	2	2	1	L	0
8720	256	29	2	2	2	W	512
8721	512	29	2	2	2	W	512
8721	1	31	2	2	1	S	0
8722	0	31	2	2	1	S	0
8720	0	29	2	4	2	L	0
8725	0	29	4	4	2	L	257
8731	258	31	2	2	1	L	0
8730	0	19	2	4	2	L	8192
8730	256	29	4	4	2	W	256
8733	2	31	2	2	1	E	0
8735	1	31	2	2	1	L	0
8735	1	31	2	2	1	S	0
8736	0	31	2	2	1	S	0
8735	0	29	4	4	2	L	514
8739	0	31	2	2	1	L	0
8739	0	31	2	2	1	S	0
8740	256	29	4	4	2	W	257
8740	0	29	4	6	2	L	512
8742	257	29	4	4	2	N	257
8747	256	31	2	2	1	L	0
8749	0	31	2	2	1	E	0
8747	0	29	4	4	2	L	513
8750	256	29	4	4	2	W	514
8751	512	29	4	4	2	W	514
8753	513	29	4	4	2	N	514
8754	514	29	4	4	2	N	514
8757	0	2	2	2	1	L	0
8756	256	29	4	4	2	W	512
8757	512	29	4	4	2	W	512
8763	257	31	2	2	1	L	0
8762	256	29	4	4	2	W	513
8763	512	29	4	4	2	W	513
8765	1	31	2	2	1	E	0
8767	0	31	2	2	1	S	0
8765	513	29	4	4	2	N	513
8759	0	24	8	13	3	W	0
8774	512	31	2	2	1	L	0
8776	256	31	2	2	1	E	0
8778	514	31	2	2	1	L	0
8780	258	31	2	2	1	E	0
8781	0	29	2	2	2	L	256
8781	2	31	2	2	1	E	0
8783	256	29	2	2	2	W	256
8783	1	31	2	2	1	S	0
8785	0	19	2	2	2	L	8192
8786	513	31	2	2	1	L	0
8784	0	31	2	6	1	S	0
8788	257	31	2	2	1	E	0
8789	1	31	2	2	1	E	0
8788	0	29	4	4	2	L	2
8777	0	31	2	16	1	E	0
8791	1	29	4	4	2	N	2
8792	2	29	4	4	2	N	2
8793	0	29	4	4	2	L	258
8791	0	31	2	8	1	S	0
8797	256	29	4	4	2	W	258
8798	0	29	4	4	2	L	1
8799	257	29	4	4	2	N	258
8800	258	29	4	4	2	N	258
8803	0	19	2	2	2	L	8192
8803	1	29	4	4	2	N	1
8806	256	2	2	2	1	L	0
8808	0	2	2	2	1	E	0
8806	0	29	4	4	2	L	257
8800	0	24	8	13	3	W	0
8813	2	31	2	2	1	L	0
8813	256	29	4	4	2	W	257
8815	1	31	2	2	1	S	0
8815	257	29	4	4	2	N	257
8821	258	31	2	2	1	L	0
8822	0	29	2	2	2	L	512
8823	2	31	2	2	1	E	0
8824	256	29	2	2	2	W	512
8825	512	29	2	2	2	W	512
8826	1	31	2	2	1	L	0
8829	1	2	2	2	1	L	0
8832	1	2	2	2	1	L	0
8822	0	24	8	13	3	W	0
8838	257	31	2	2	1	L	0
8840	1	31	2	2	1	E	0
8841	257	2	2	2	1	L	0
8844	257	2	2	2	1	L	0
8844	0	29	4	4	2	L	0
8848	512	2	2	2	1	L	0
8816	0	31	2	35	1	S	0
8850	256	2	2	2	1	E	0
8825	1	31	2	27	1	S	0
8849	0	29	4	4	2	L	256
8851	0	2	2	3	1	E	0
8854	0	29	2	2	2	L	0
8852	256	29	4	4	2	W	256
8852	0	31	2	5	1	S	0
8857	0	29	4	4	2	L	514
8858	0	31	2	5	1	S	0
8844	1	2	2	20	1	E	0
8864	0	31	2	2	1	L	0
8864	0	31	2	2	1	S	0
8862	0	29	4	4	2	L	512
8862	256	29	4	4	2	W	514
8863	512	29	4	4	2	W	514
8865	513	29	4	4	2	N	514
8866	514	29	4	4	2	N	514
8867	0	29	4	4	2	L	513
8870	0	2	2	2	1	L	0
8867	0	2	2	5	1	S	0
8868	256	29	4	4	2	W	512
8869	512	29	4	4	2	W	512
8872	0	29	2	2	2	L	256
8872	256	31	2	2	1	L	0
8873	0	2	2	2	1	L	0
8874	0	31	2	2	1	E	0
8874	256	29	4	4	2	W	513
8873	0	2	2	6	1	S	0
8875	0	29	4	4	2	L	2
8875	512	29	4	4	2	W	513
8878	256	2	2	2	1	L	0
8866	1	2	2	14	1	E	0
8877	513	29	4	4	2	N	513
8880	0	2	2	2	1	E	0
8880	0	29	2	2	2	L	512
8880	256	29	2	2	2	W	256
8883	0	29	4	4	2	L	1
8880	0	2	2	8	1	S	0
8884	1	29	4	4	2	N	2
8885	2	29	4	4	2	N	2
8887	514	31	2	2	1	L	0
8889	512	31	2	2	1	L	0
8889	258	31	2	2	1	E	0
8888	0	29	4	4	2	L	257
8890	256	29	2	2	2	W	512
8890	2	31	2	2	1	E	0
8891	256	31	2	2	1	E	0
8891	512	29	2	2	2	W	512
8892	0	31	2	2	1	E	0
8892	1	31	2	2	1	S	0
8893	0	19	2	2	2	L	8192
8895	512	2	2	2	1	L	0
8896	256	2	2	2	1	L	0
8894	1	29	4	4	2	N	1
8897	256	2	2	2	1	E	0
8896	0	29	4	4	2	L	258
8900	513	31	2	2	1	L	0
8901	0	19	2	2	2	L	8192
8900	256	29	4	4	2	W	257
8902	257	31	2	2	1	E	0
8903	513	2	2	2	1	L	0
8904	0	19	2	2	2	L	8192
8902	257	29	4	4	2	N	257
8906	257	2	2	2	1	E	0
8906	513	2	2	2	1	L	0
8907	512	2	2	2	1	L	0
8908	2	31	2	2	1	L	0
8911	2	2	2	2	1	L	0
8910	256	29	4	4	2	W	258
8912	257	29	4	4	2	N	258
8914	2	2	2	2	1	L	0
8915	1	31	2	2	1	L	0
8913	258	29	4	4	2	N	258
8923	257	31	2	2	1	L	0
8919	0	24	8	13	3	W	0
8936	258	31	2	2	1	L	0
8938	2	31	2	2	1	E	0
8939	258	2	2	2	1	L	0
8942	258	2	2	2	1	L	0
8941	0	29	4	4	2	L	0
8889	0	2	2	59	1	S	0
8935	0	24	8	13	3	W	0
8903	1	31	2	46	1	E	0
8955	0	29	4	4	2	L	256
8957	256	29	4	4	2	W	256
8960	0	29	2	2	2	L	0
8898	0	2	2	65	1	E	0
8951	0	24	8	13	3	W	0
8965	0	31	2	2	1	L	0
8971	0	29	2	2	2	L	0
8974	0	29	2	2	2	L	1
8949	0	31	2	30	1	S	0
8977	0	17	2	2	2	L	0
8977	1	29	2	2	2	N	1
8910	1	31	2	70	1	S	0
8964	0	2	2	18	1	E	0
8980	0	19	2	2	2	L	8192
8981	256	31	2	2	1	L	0
8909	256	2	2	74	1	E	0
8983	0	2	2	2	1	L	0
8988	0	22	2	2	3	L	0
8991	0	22	2	2	3	L	0
8994	0	22	2	2	3	L	0
8997	0	22	2	2	3	L	0
8998	0	2	2	2	1	L	0
8999	1	2	2	2	1	L	0
8998	0	24	8	14	3	W	0
9022	0	29	2	2	2	L	256
9024	256	29	2	2	2	W	256
9025	0	19	2	2	2	L	8192
9028	0	20	10	10	2	L	8192
9046	256	2	2	2	1	L	0
9041	0	24	8	13	3	W	0
9063	0	29	2	2	2	L	257
9065	256	29	2	2	2	W	257
9067	0	29	2	2	2	L	1
9067	257	29	2	2	2	N	257
9069	1	29	2	2	2	N	1
8980	0	31	2	92	1	S	0
9070	0	29	4	4	2	L	512
8983	0	31	2	92	1	E	0
9075	0	29	2	2	2	L	257
9073	256	29	4	4	2	W	512
9074	512	29	4	4	2	W	512
9078	0	29	2	2	2	L	256
9073	0	31	2	8	1	S	0
9079	256	29	2	2	2	W	257
8950	1	31	2	132	1	E	0
9081	0	19	2	2	2	L	8192
9081	257	29	2	2	2	N	257
9076	0	2	2	8	1	E	0
9083	256	29	2	2	2	W	256
8942	2	2	2	144	1	E	0
9084	0	29	4	4	2	L	514
9082	0	31	2	8	1	S	0
9089	0	19	2	2	2	L	8192
8981	1	31	2	110	1	S	0
9089	257	2	2	2	1	L	0
9085	0	2	2	8	1	E	0
9092	0	29	2	2	2	L	0
9091	256	29	4	4	2	W	514
9092	512	29	4	4	2	W	514
9094	513	29	4	4	2	N	514
9095	0	29	4	4	2	L	1
9097	1	2	2	2	1	L	0
9095	514	29	4	4	2	N	514
9098	512	31	2	2	1	L	0
9100	256	31	2	2	1	E	0
9105	256	2	2	2	1	L	0
9105	1	29	4	4	2	N	1
9109	257	2	2	2	1	L	0
9115	0	2	2	2	1	L	0
9118	514	31	2	2	1	L	0
9120	258	31	2	2	1	E	0
9121	514	2	2	2	1	L	0
9122	0	29	4	4	2	L	0
9124	514	2	2	2	1	L	0
9126	1	31	2	2	1	L	0
9091	0	2	2	38	1	S	0
9129	1	31	2	2	1	L	0
8951	257	2	2	183	1	E	0
9136	0	29	4	4	2	L	256
9138	256	29	4	4	2	W	256
9141	0	29	2	2	2	L	512
9101	0	31	2	43	1	E	0
9144	0	29	2	2	2	L	0
9144	256	29	2	2	2	W	512
9145	512	29	2	2	2	W	512
9130	0	31	2	20	1	S	0
9147	0	29	4	4	2	L	513
9083	1	2	2	68	1	E	0
9150	0	31	2	2	1	L	0
9145	0	2	2	8	1	E	0
9152	0	29	2	2	2	L	512
9152	256	29	4	4	2	W	513
9153	512	29	4	4	2	W	513
9151	0	31	2	8	1	S	0
9155	0	29	4	4	2	L	2
9155	513	29	4	4	2	N	513
9158	256	29	2	2	2	W	512
9092	1	2	2	68	1	S	0
9159	512	29	2	2	2	W	512
9160	0	29	2	2	2	L	256
9162	0	2	2	2	1	L	0
9160	0	2	2	5	1	S	0
9163	0	29	2	2	2	L	0
9162	1	29	4	4	2	N	2
9163	2	29	4	4	2	N	2
9166	0	29	2	2	2	L	1
9166	256	31	2	2	1	L	0
9167	512	2	2	2	1	L	0
9168	0	31	2	2	1	E	0
9168	256	29	2	2	2	W	256
9166	0	2	2	5	1	S	0
9169	256	2	2	2	1	E	0
9152	1	2	2	20	1	E	0
9169	0	29	4	4	2	L	512
9171	0	2	2	3	1	E	0
9093	2	2	2	83	1	E	0
9172	0	2	2	5	1	S	0
9174	0	29	4	4	2	L	0
9161	1	2	2	17	1	S	0
9176	1	29	2	2	2	N	1
9176	513	31	2	2	1	L	0
9178	0	31	2	5	1	S	0
9179	0	29	4	4	2	L	257
9181	512	2	2	2	1	L	0
9180	256	29	4	4	2	W	512
9183	256	2	2	2	1	E	0
9181	512	29	4	4	2	W	512
9184	0	2	2	2	1	S	0
9184	0	2	2	2	1	E	0
9184	0	29	2	2	2	L	256
9184	256	2	2	2	1	L	0
9184	2	31	2	2	1	L	0
9173	1	2	2	14	1	E	0
9186	0	2	2	2	1	L	0
9178	257	31	2	10	1	E	0
9187	0	2	2	2	1	E	0
9187	0	29	4	4	2	L	258
9192	0	29	2	4	2	L	0
9192	256	29	4	4	2	W	257
9194	257	29	4	4	2	N	257
9197	0	29	2	2	2	L	1
9198	256	29	2	2	2	W	256
9200	0	29	4	6	2	L	256
9202	256	29	4	4	2	W	258
9204	257	29	4	4	2	N	258
9207	0	17	2	2	2	L	256
9205	258	29	4	4	2	N	258
9209	512	31	2	2	1	L	0
9210	0	29	2	2	2	L	512
9211	256	31	2	2	1	E	0
9212	1	29	2	2	2	N	1
9214	256	2	2	2	1	L	0
9215	257	31	2	2	1	L	0
9216	256	29	4	4	2	W	256
9218	257	31	2	2	1	L	0
9222	256	17	2	2	2	W	256
9226	256	29	2	2	2	W	512
9226	258	31	2	2	1	L	0
9227	512	29	2	2	2	W	512
9228	0	2	2	2	1	L	0
9231	0	31	2	2	1	L	0
9233	256	22	2	2	3	L	0
9235	0	22	2	2	3	E	0
9236	256	22	2	2	3	L	0
9239	0	22	2	2	3	E	0
9239	256	22	2	2	3	L	0
9242	256	22	2	2	3	L	0
9243	0	22	2	2	3	E	0
9243	512	2	2	2	1	L	0
9247	0	22	2	2	3	E	0
9259	0	19	2	2	2	L	8192
9262	0	20	10	10	2	L	8192
9296	0	29	2	2	2	L	513
9298	256	29	2	2	2	W	513
9299	512	29	2	2	2	W	513
9187	0	2	2	115	1	S	0
9300	0	17	2	2	2	L	512
9179	1	2	2	124	1	S	0
9301	513	29	2	2	2	N	513
9302	256	17	2	2	2	W	512
9212	0	31	2	93	1	E	0
9303	512	17	2	2	2	W	512
9245	256	2	2	61	1	E	0
9303	0	29	4	4	2	L	1
9124	258	2	2	184	1	E	0
9308	0	29	2	2	2	L	512
9306	1	29	4	4	2	N	1
9303	0	31	2	8	1	S	0
9311	0	19	2	2	2	L	8192
9312	256	29	2	2	2	W	512
9312	512	22	2	2	3	L	0
9313	512	29	2	2	2	W	512
9314	256	22	2	2	3	E	0
9315	0	22	2	2	3	E	0
9315	512	22	2	2	3	L	0
9318	256	22	2	2	3	E	0
9318	512	22	2	2	3	L	0
9319	0	22	2	2	3	E	0
9321	512	22	2	2	3	L	0
9322	256	22	2	2	3	E	0
9323	0	22	2	2	3	E	0
9323	1	31	2	2	1	L	0
9323	513	2	2	2	1	L	0
9326	256	22	2	2	3	E	0
9327	0	22	2	2	3	E	0
9329	512	2	2	2	1	L	0
9350	0	19	2	2	2	L	8192
9353	0	20	10	10	2	L	8192
9364	0	29	2	2	2	L	0
9387	0	29	2	2	2	L	2
9389	1	29	2	2	2	N	2
9390	2	29	2	2	2	N	2
9306	0	2	2	87	1	E	0
9391	0	29	2	2	2	L	257
9392	0	2	2	2	1	L	0
9393	256	29	2	2	2	W	257
9394	0	29	2	2	2	L	256
9395	257	29	2	2	2	N	257
9312	0	2	2	87	1	S	0
9397	0	29	2	2	2	L	0
9397	256	29	2	2	2	W	256
9188	1	2	2	212	1	E	0
9394	0	2	2	8	1	E	0
9400	0	17	2	2	2	L	1
9331	256	2	2	72	1	E	0
9180	2	31	2	224	1	E	0
9403	0	29	4	4	2	L	512
9405	1	17	2	2	2	N	1
9400	0	2	2	8	1	S	0
9304	1	2	2	105	1	S	0
9408	0	19	2	2	2	L	8192
9403	0	2	2	8	1	E	0
9411	0	19	2	2	2	L	8192
9409	256	29	4	4	2	W	512
9409	0	31	2	5	1	S	0
9410	512	29	4	4	2	W	512
9412	2	2	2	2	1	L	0
9413	256	2	2	2	1	L	0
9414	0	19	2	2	2	L	8192
9414	1	22	2	2	3	L	0
9415	0	2	2	2	1	L	0
9416	0	22	2	2	3	S	0
9417	1	22	2	2	3	L	0
9325	257	2	2	94	1	E	0
9420	0	22	2	2	3	S	0
9420	1	22	2	2	3	L	0
9423	1	22	2	2	3	L	0
9424	0	22	2	2	3	S	0
9428	0	22	2	2	3	S	0
9450	0	19	2	2	2	L	8192
9453	0	20	10	14	2	L	8192
9468	0	29	2	2	2	L	0
9471	0	29	2	2	2	L	1
9476	1	29	2	2	2	N	1
9484	0	29	2	2	2	L	256
9486	256	29	2	2	2	W	256
9415	0	2	2	75	1	E	0
9492	0	31	2	2	1	L	0
9498	0	29	2	2	2	L	0
9499	1	2	2	2	1	L	0
9501	0	29	2	2	2	L	258
9502	256	2	2	2	1	L	0
9504	0	29	2	2	2	L	513
9504	256	29	2	2	2	W	258
9506	257	29	2	2	2	N	258
9415	0	2	2	94	1	S	0
9507	0	29	2	2	2	L	512
9507	258	29	2	2	2	N	258
9508	256	29	2	2	2	W	513
9401	1	31	2	109	1	E	0
9509	512	29	2	2	2	W	513
9504	0	2	2	8	1	E	0
9510	0	29	2	2	2	L	2
9511	256	31	2	2	1	L	0
9511	513	29	2	2	2	N	513
9512	256	29	2	2	2	W	512
9513	0	19	2	2	2	L	8192
9513	512	29	2	2	2	W	512
9516	1	29	2	2	2	N	2
9517	2	29	2	2	2	N	2
9526	0	2	2	2	1	L	0
9529	512	2	2	2	1	L	0
9529	258	2	2	2	1	L	0
9531	256	2	2	2	1	E	0
9539	513	2	2	2	1	L	0
9545	2	2	2	2	1	L	0
9555	0	29	2	2	2	L	512
9557	256	29	2	2	2	W	512
9558	512	29	2	2	2	W	512
9510	0	2	2	51	1	S	0
9559	0	29	2	2	2	L	0
9410	1	31	2	152	1	S	0
9514	0	31	2	50	1	E	0
9562	0	29	4	4	2	L	1
9567	0	29	2	2	2	L	256
9565	1	29	4	4	2	N	1
9562	0	2	2	8	1	S	0
9570	0	19	2	2	2	L	8192
9565	0	2	2	8	1	E	0
9571	256	29	2	2	2	W	256
9573	0	29	2	2	2	L	257
9571	0	31	2	5	1	S	0
9574	512	2	2	2	1	L	0
9575	0	2	2	2	1	L	0
9511	1	31	2	66	1	E	0
9576	0	29	2	2	2	L	256
9576	256	2	2	2	1	E	0
9577	0	2	2	2	1	E	0
9579	0	19	2	2	2	L	8192
9579	256	29	2	2	2	W	257
9411	2	31	2	170	1	E	0
9581	257	29	2	2	2	N	257
9582	0	29	2	2	2	L	258
9577	0	31	2	8	1	S	0
9583	256	29	2	2	2	W	256
9583	512	31	2	2	1	L	0
9563	1	31	2	23	1	S	0
9585	0	16	2	2	2	L	0
9585	256	31	2	2	1	E	0
9585	1	31	2	2	1	L	0
9586	0	31	2	2	1	E	0
9588	0	29	2	2	2	L	1
9541	257	2	2	49	1	E	0
9586	0	31	2	5	1	S	0
9578	1	2	2	14	1	E	0
9591	0	29	2	2	2	L	512
9591	256	29	2	2	2	W	258
9591	1	2	2	2	1	L	0
9593	257	29	2	2	2	N	258
9594	256	2	2	2	1	L	0
9594	258	29	2	2	2	N	258
9599	1	29	2	2	2	N	1
9603	256	29	2	2	2	W	512
9604	512	29	2	2	2	W	512
9605	256	2	2	2	1	L	0
9610	0	29	4	4	2	L	0
9615	1	2	2	2	1	L	0
9622	258	2	2	2	1	L	0
9626	0	29	2	2	2	L	0
9626	512	2	2	2	1	L	0
9628	256	2	2	2	1	E	0
9629	0	29	2	2	2	L	256
9596	0	2	2	36	1	E	0
9631	0	31	2	2	1	L	0
9632	0	29	2	2	2	L	0
9632	256	29	2	2	2	W	256
9592	0	31	2	43	1	S	0
9634	0	31	2	2	1	L	0
9587	1	2	2	49	1	S	0
9633	0	2	2	5	1	E	0
9635	0	29	4	4	2	L	513
9406	258	2	2	235	1	E	0
9640	0	29	2	2	2	L	512
9636	0	31	2	8	1	S	0
9640	256	29	4	4	2	W	513
9641	512	29	4	4	2	W	513
9639	0	2	2	8	1	E	0
9643	0	29	4	4	2	L	2
9643	513	29	4	4	2	N	513
9646	256	29	2	2	2	W	512
9647	512	29	2	2	2	W	512
9648	0	29	2	2	2	L	512
9645	0	2	2	8	1	S	0
9593	1	31	2	61	1	E	0
9650	1	29	4	4	2	N	2
9651	0	29	4	4	2	L	257
9651	2	29	4	4	2	N	2
9654	256	31	2	2	1	L	0
9656	0	31	2	2	1	E	0
9656	0	29	2	2	2	L	256
9656	256	29	2	2	2	W	512
9588	2	2	2	70	1	E	0
9654	0	2	2	5	1	S	0
9657	512	29	2	2	2	W	512
9637	1	31	2	23	1	S	0
9659	0	29	4	4	2	L	0
9660	256	29	4	4	2	W	257
9660	0	2	2	5	1	S	0
9662	257	29	4	4	2	N	257
9664	513	31	2	2	1	L	0
9666	0	31	2	2	1	S	0
9664	0	29	4	4	2	L	514
9666	256	29	2	2	2	W	256
9655	1	2	2	14	1	E	0
9667	513	31	2	2	1	L	0
9666	257	31	2	4	1	E	0
9669	0	31	2	2	1	S	0
9669	0	29	2	2	2	L	512
9669	512	2	2	2	1	L	0
9661	1	2	2	11	1	S	0
9671	256	2	2	2	1	E	0
9672	0	2	2	2	1	S	0
9672	0	2	2	2	1	E	0
9672	0	19	2	2	2	L	8192
9672	2	31	2	2	1	L	0
9675	2	31	2	2	1	L	0
9675	0	29	4	4	2	L	1
9672	257	31	2	7	1	E	0
9675	0	2	2	5	1	S	0
9676	256	29	4	4	2	W	514
9679	512	31	2	2	1	L	0
9677	512	29	4	4	2	W	514
9670	1	31	2	11	1	E	0
9679	257	31	2	2	1	L	0
9680	0	29	2	2	2	L	256
9681	0	2	2	2	1	S	0
9681	256	31	2	2	1	E	0
9679	513	29	4	4	2	N	514
9682	0	31	2	2	1	E	0
9682	256	29	2	2	2	W	512
9673	1	2	2	11	1	S	0
9680	514	29	4	4	2	N	514
9683	512	29	2	2	2	W	512
9662	2	2	2	23	1	E	0
9684	0	31	2	2	1	S	0
9683	0	29	2	4	2	L	513
9682	1	31	2	5	1	E	0
9688	0	29	4	6	2	L	256
9690	1	29	4	4	2	N	1
9695	0	29	2	2	2	L	2
9696	256	29	2	2	2	W	256
9698	0	19	2	2	2	L	8192
9700	256	2	2	2	1	L	0
9700	256	29	2	2	2	W	513
9701	512	29	2	2	2	W	513
9701	514	31	2	2	1	L	0
9702	0	2	2	2	1	E	0
9701	0	17	2	4	2	L	0
9703	513	29	2	2	2	N	513
9704	256	29	4	4	2	W	256
9706	0	29	4	4	2	L	258
9710	1	29	2	2	2	N	2
9711	2	29	2	2	2	N	2
9711	0	29	2	4	2	L	512
9714	1	31	2	2	1	L	0
9717	512	2	2	2	1	L	0
9718	256	2	2	2	1	L	0
9719	256	2	2	2	1	E	0
9721	0	29	2	2	2	L	0
9722	256	29	4	4	2	W	258
9725	256	31	2	2	1	L	0
9724	257	29	4	4	2	N	258
9725	258	29	4	4	2	N	258
9728	256	31	2	2	1	L	0
9728	256	29	2	2	2	W	512
9729	512	29	2	2	2	W	512
9746	258	31	2	2	1	L	0
9749	258	31	2	2	1	L	0
9751	0	29	2	2	2	L	1
9751	512	2	2	2	1	L	0
9753	0	2	2	2	1	L	0
9753	1	29	2	2	2	N	1
9687	0	2	2	70	1	S	0
9755	0	29	2	2	2	L	1
9756	0	31	2	2	1	L	0
9685	1	31	2	73	1	S	0
9757	1	29	2	2	2	N	1
9720	0	2	2	40	1	E	0
9758	0	29	2	2	2	L	513
9761	0	29	2	2	2	L	2
9761	256	29	2	2	2	W	513
9703	258	31	2	60	1	E	0
9762	512	29	2	2	2	W	513
9764	0	19	2	2	2	L	8192
9764	513	29	2	2	2	N	513
9765	1	29	2	2	2	N	2
9758	0	31	2	10	1	S	0
9766	2	29	2	2	2	N	2
9761	0	2	2	10	1	E	0
9753	256	2	2	19	1	E	0
9769	0	31	2	8	1	S	0
9767	0	20	10	10	2	L	8192
9776	1	2	2	2	1	L	0
9688	1	31	2	90	1	E	0
9772	0	31	2	8	1	E	0
9778	0	29	4	4	2	L	512
9686	2	2	2	96	1	E	0
9783	0	29	4	4	2	L	513
9785	1	2	2	2	1	L	0
9788	0	19	2	2	2	L	8192
9791	0	19	2	2	2	L	8192
9789	256	29	4	4	2	W	512
9790	512	29	4	4	2	W	512
9794	0	17	2	2	2	L	257
9795	256	29	4	4	2	W	513
9796	512	29	4	4	2	W	513
9798	513	29	4	4	2	N	513
9804	0	29	2	2	2	L	257
9809	256	17	2	2	2	W	257
9811	512	31	2	2	1	L	0
9811	257	17	2	2	2	N	257
9813	256	29	2	2	2	W	257
9814	512	31	2	2	1	L	0
9815	257	29	2	2	2	N	257
9815	513	31	2	2	1	L	0
9817	257	31	2	2	1	E	0
9820	257	22	2	2	3	L	0
9822	1	22	2	2	3	E	0
9823	257	22	2	2	3	L	0
9824	0	22	2	2	3	S	0
9826	1	22	2	2	3	E	0
9826	257	22	2	2	3	L	0
9829	257	22	2	2	3	L	0
9828	0	22	2	4	3	S	0
9830	1	22	2	3	3	E	0
9837	0	29	2	2	2	L	256
9839	256	29	2	2	2	W	256
9778	0	31	2	65	1	S	0
9759	1	2	2	85	1	S	0
9844	257	2	2	2	1	L	0
9834	0	22	2	14	3	S	0
9835	1	22	2	14	3	E	0
9850	0	29	2	2	2	L	256
9850	0	22	2	2	3	S	0
9852	256	29	2	2	2	W	256
9853	0	29	2	2	2	L	0
9781	0	2	2	77	1	E	0
9856	0	19	2	2	2	L	8192
9813	256	31	2	46	1	E	0
9844	0	2	2	17	1	S	0
9859	0	29	4	4	2	L	1
9864	0	19	2	2	2	L	8192
9859	0	31	2	9	1	E	0
9864	1	29	4	4	2	N	1
9862	0	31	2	9	1	S	0
9818	1	31	2	54	1	E	0
9869	0	31	2	5	1	E	0
9861	256	31	2	14	1	E	0
9872	0	2	2	5	1	S	0
9867	0	20	10	10	2	L	8192
9845	1	31	2	33	1	S	0
9878	0	19	2	2	2	L	8192
9881	0	29	4	4	2	L	257
9886	0	29	4	4	2	L	256
9892	1	31	2	2	1	L	0
9891	0	29	4	6	2	L	2
9895	256	29	4	4	2	W	257
9897	257	29	4	4	2	N	257
9898	0	29	4	4	2	L	0
9901	256	29	4	4	2	W	256
9907	1	29	4	4	2	N	2
9908	2	29	4	4	2	N	2
9911	0	29	2	2	2	L	514
9917	257	31	2	2	1	L	0
9919	256	29	2	2	2	W	514
9920	512	29	2	2	2	W	514
9922	513	29	2	2	2	N	514
9923	257	2	2	2	1	L	0
9923	514	29	2	2	2	N	514
9925	2	31	2	2	1	L	0
9931	0	29	2	2	2	L	512
9933	256	29	2	2	2	W	512
9934	512	29	2	2	2	W	512
9875	0	31	2	62	1	E	0
9935	0	29	2	2	2	L	512
9937	256	29	2	2	2	W	512
9878	0	2	2	62	1	S	0
9938	0	29	2	2	2	L	1
9938	512	29	2	2	2	W	512
9941	0	19	2	2	2	L	8192
9941	1	29	2	2	2	N	1
9941	0	31	2	5	1	S	0
9944	0	17	2	2	2	L	256
9873	1	2	2	74	1	E	0
9945	514	2	2	2	1	L	0
9947	0	31	2	2	1	S	0
9879	1	2	2	71	1	S	0
9947	0	29	4	4	2	L	512
9949	256	17	2	2	2	W	256
9846	2	2	2	105	1	E	0
9950	0	31	2	2	1	S	0
9952	0	29	2	2	2	L	258
9953	256	29	4	4	2	W	512
9954	512	29	4	4	2	W	512
9957	1	2	2	2	1	L	0
9958	256	22	2	2	3	L	0
9959	256	29	2	2	2	W	258
9960	0	22	2	2	3	E	0
9961	256	22	2	2	3	L	0
9961	257	29	2	2	2	N	258
9962	258	29	2	2	2	N	258
9964	256	22	2	2	3	L	0
9967	256	22	2	2	3	L	0
9964	0	22	2	12	3	E	0
9978	0	22	2	2	3	E	0
9981	0	29	2	2	2	L	256
9982	0	22	2	2	3	E	0
9983	256	29	2	2	2	W	256
9953	0	2	2	34	1	S	0
9985	0	19	2	2	2	L	8192
9949	1	31	2	39	1	E	0
9988	0	2	2	2	1	S	0
9988	0	29	2	2	2	L	1
9951	1	31	2	40	1	S	0
9991	0	2	2	2	1	S	0
9991	1	29	2	2	2	N	1
9991	0	29	4	4	2	L	513
9947	258	2	2	49	1	E	0
9996	0	19	2	2	2	L	8192
9995	256	29	4	4	2	W	513
9996	512	29	4	4	2	W	513
9998	513	29	4	4	2	N	513
10006	256	2	2	2	1	L	0
9999	0	20	10	10	2	L	8192
10007	1	2	2	2	1	L	0
